state,date,cases,deaths,cases_new,deaths_new,state_postal,state_fips,population
Alabama,2021-06-28,550451,11338,517,2,AL,01,4903185
Alabama,2021-06-29,550451,11338,0,0,AL,01,4903185
Alabama,2021-06-30,550983,11352,532,14,AL,01,4903185
Alabama,2021-07-01,550983,11352,0,0,AL,01,4903185
Alabama,2021-07-02,551298,11358,315,6,AL,01,4903185
Alabama,2021-07-03,551298,11358,0,0,AL,01,4903185
Alabama,2021-07-04,551298,11358,0,0,AL,01,4903185
Alabama,2021-07-05,551298,11358,0,0,AL,01,4903185
Alabama,2021-07-06,551298,11358,0,0,AL,01,4903185
Alabama,2021-07-07,552911,11387,1613,29,AL,01,4903185
Alabama,2021-07-08,552911,11387,0,0,AL,01,4903185
Alabama,2021-07-09,554071,11398,1160,11,AL,01,4903185
Alabama,2021-07-10,554605,11402,534,4,AL,01,4903185
Alabama,2021-07-11,554605,11402,0,0,AL,01,4903185
Alabama,2021-07-12,555215,11402,610,0,AL,01,4903185
Alabama,2021-07-13,555215,11402,0,0,AL,01,4903185
Alabama,2021-07-14,556613,11428,1398,26,AL,01,4903185
Alabama,2021-07-15,557578,11439,965,11,AL,01,4903185
Alabama,2021-07-16,558577,11442,999,3,AL,01,4903185
Alabama,2021-07-17,559478,11443,901,1,AL,01,4903185
Alabama,2021-07-18,560202,11443,724,0,AL,01,4903185
Alabama,2021-07-19,560920,11443,718,0,AL,01,4903185
Alabama,2021-07-20,562311,11460,1391,17,AL,01,4903185
Alabama,2021-07-21,563943,11462,1632,2,AL,01,4903185
Alabama,2021-07-22,565510,11468,1567,6,AL,01,4903185
Alabama,2021-07-23,567243,11472,1733,4,AL,01,4903185
Alabama,2021-07-24,569131,11483,1888,11,AL,01,4903185
Alabama,2021-07-25,570667,11483,1536,0,AL,01,4903185
Alabama,2021-07-26,572070,11483,1403,0,AL,01,4903185
Alabama,2021-07-27,574737,11492,2667,9,AL,01,4903185
Alabama,2021-07-28,577463,11510,2726,18,AL,01,4903185
Alabama,2021-07-29,580193,11516,2730,6,AL,01,4903185
Alabama,2021-07-30,580193,11516,0,0,AL,01,4903185
Alabama,2021-07-31,585607,11536,5414,20,AL,01,4903185
Alabama,2021-08-01,587405,11536,1798,0,AL,01,4903185
Alabama,2021-08-02,589110,11536,1705,0,AL,01,4903185
Alabama,2021-08-03,592417,11542,3307,6,AL,01,4903185
Alabama,2021-08-04,595816,11561,3399,19,AL,01,4903185
Alabama,2021-08-05,599633,11574,3817,13,AL,01,4903185
Alabama,2021-08-06,603318,11600,3685,26,AL,01,4903185
Alabama,2021-08-07,607209,11624,3891,24,AL,01,4903185
Alabama,2021-08-08,607209,11624,0,0,AL,01,4903185
Alabama,2021-08-09,612086,11625,4877,1,AL,01,4903185
Alabama,2021-08-10,615901,11648,3815,23,AL,01,4903185
Alabama,2021-08-11,619752,11689,3851,41,AL,01,4903185
Alabama,2021-08-12,623919,11724,4167,35,AL,01,4903185
Alabama,2021-08-13,627905,11765,3986,41,AL,01,4903185
Alabama,2021-08-14,627905,11765,0,0,AL,01,4903185
Alabama,2021-08-15,634897,11798,6992,33,AL,01,4903185
Alabama,2021-08-16,637363,11799,2466,1,AL,01,4903185
Alabama,2021-08-17,641386,11832,4023,33,AL,01,4903185
Alabama,2021-08-18,645851,11872,4465,40,AL,01,4903185
Alabama,2021-08-19,649741,11914,3890,42,AL,01,4903185
Alabama,2021-08-20,653540,11942,3799,28,AL,01,4903185
Alabama,2021-08-21,659750,12000,6210,58,AL,01,4903185
Alabama,2021-08-22,663065,12000,3315,0,AL,01,4903185
Alabama,2021-08-23,665653,12000,2588,0,AL,01,4903185
Alabama,2021-08-24,665653,12000,0,0,AL,01,4903185
Alabama,2021-08-25,665653,12000,0,0,AL,01,4903185
Alabama,2021-08-26,676795,12103,11142,103,AL,01,4903185
Alabama,2021-08-27,681828,12153,5033,50,AL,01,4903185
Alabama,2021-08-28,688018,12219,6190,66,AL,01,4903185
Alabama,2021-08-29,691451,12222,3433,3,AL,01,4903185
Alabama,2021-08-30,694523,12222,3072,0,AL,01,4903185
Alabama,2021-08-31,699729,12283,5206,61,AL,01,4903185
Alabama,2021-09-01,704420,12291,4691,8,AL,01,4903185
Alabama,2021-09-02,709732,12330,5312,39,AL,01,4903185
Alabama,2021-09-03,714860,12394,5128,64,AL,01,4903185
Alabama,2021-09-04,719280,12414,4420,20,AL,01,4903185
Alabama,2021-09-05,722122,12415,2842,1,AL,01,4903185
Alabama,2021-09-06,724688,12416,2566,1,AL,01,4903185
Alabama,2021-09-07,727360,12420,2672,4,AL,01,4903185
Alabama,2021-09-08,732151,12488,4791,68,AL,01,4903185
Alabama,2021-09-09,736518,12552,4367,64,AL,01,4903185
Alabama,2021-09-10,741318,12605,4800,53,AL,01,4903185
Alabama,2021-09-11,745812,12673,4494,68,AL,01,4903185
Alabama,2021-09-12,747606,12676,1794,3,AL,01,4903185
Alabama,2021-09-13,750298,12678,2692,2,AL,01,4903185
Alabama,2021-09-14,754242,12718,3944,40,AL,01,4903185
Alabama,2021-09-15,757893,12784,3651,66,AL,01,4903185
Alabama,2021-09-16,761865,12856,3972,72,AL,01,4903185
Alabama,2021-09-17,764839,13048,2974,192,AL,01,4903185
Alabama,2021-09-18,768301,13209,3462,161,AL,01,4903185
Alabama,2021-09-19,770391,13210,2090,1,AL,01,4903185
Alabama,2021-09-20,772311,13210,1920,0,AL,01,4903185
Alabama,2021-09-21,775531,13460,3220,250,AL,01,4903185
Alabama,2021-09-22,778549,13665,3018,205,AL,01,4903185
Alabama,2021-09-23,781915,13798,3366,133,AL,01,4903185
Alabama,2021-09-24,784484,13921,2569,123,AL,01,4903185
Alabama,2021-09-25,787421,14022,2937,101,AL,01,4903185
Alabama,2021-09-26,789054,14022,1633,0,AL,01,4903185
Alabama,2021-09-27,790648,14025,1594,3,AL,01,4903185
Alabama,2021-09-28,792632,14155,1984,130,AL,01,4903185
Alabama,2021-09-29,794773,14200,2141,45,AL,01,4903185
Alabama,2021-09-30,796475,14299,1702,99,AL,01,4903185
Alabama,2021-10-01,798320,14393,1845,94,AL,01,4903185
Alabama,2021-10-02,799800,14469,1480,76,AL,01,4903185
Alabama,2021-10-03,800692,14470,892,1,AL,01,4903185
Alabama,2021-10-04,801428,14471,736,1,AL,01,4903185
Alabama,2021-10-05,802977,14542,1549,71,AL,01,4903185
Alabama,2021-10-06,804249,14612,1272,70,AL,01,4903185
Alabama,2021-10-07,805511,14675,1262,63,AL,01,4903185
Alabama,2021-10-08,806560,14756,1049,81,AL,01,4903185
Alabama,2021-10-09,807479,14857,919,101,AL,01,4903185
Alabama,2021-10-10,808132,14858,653,1,AL,01,4903185
Alabama,2021-10-11,808599,14859,467,1,AL,01,4903185
Alabama,2021-10-12,809485,14869,886,10,AL,01,4903185
Alabama,2021-10-13,810501,14980,1016,111,AL,01,4903185
Alabama,2021-10-14,811551,15101,1050,121,AL,01,4903185
Alabama,2021-10-15,812694,15142,1143,41,AL,01,4903185
Alabama,2021-10-16,813481,15179,787,37,AL,01,4903185
Alabama,2021-10-17,814025,15179,544,0,AL,01,4903185
Alabama,2021-10-18,814363,15179,338,0,AL,01,4903185
Alabama,2021-10-19,815324,15263,961,84,AL,01,4903185
Alabama,2021-10-20,815989,15311,665,48,AL,01,4903185
Alabama,2021-10-21,817054,15320,1065,9,AL,01,4903185
Alabama,2021-10-22,818652,15378,1598,58,AL,01,4903185
Alabama,2021-10-23,819597,15406,945,28,AL,01,4903185
Alabama,2021-10-24,820011,15407,414,1,AL,01,4903185
Alabama,2021-10-25,820312,15407,301,0,AL,01,4903185
Alabama,2021-10-26,821255,15424,943,17,AL,01,4903185
Alabama,2021-10-27,828648,15432,7393,8,AL,01,4903185
Alabama,2021-10-28,830789,15484,2141,52,AL,01,4903185
Alabama,2021-10-29,831165,15532,376,48,AL,01,4903185
Alabama,2021-10-30,831653,15573,488,41,AL,01,4903185
Alabama,2021-10-31,832047,15573,394,0,AL,01,4903185
Alabama,2021-11-01,832264,15573,217,0,AL,01,4903185
Alabama,2021-11-02,833009,15629,745,56,AL,01,4903185
Alabama,2021-11-03,833493,15676,484,47,AL,01,4903185
Alabama,2021-11-04,834582,15734,1089,58,AL,01,4903185
Alabama,2021-11-05,835157,15786,575,52,AL,01,4903185
Alabama,2021-11-06,835740,15834,583,48,AL,01,4903185
Alabama,2021-11-07,836032,15834,292,0,AL,01,4903185
Alabama,2021-11-08,836255,15834,223,0,AL,01,4903185
Alabama,2021-11-09,837250,15879,995,45,AL,01,4903185
Alabama,2021-11-10,837428,15917,178,38,AL,01,4903185
Alabama,2021-11-11,838114,15934,686,17,AL,01,4903185
Alabama,2021-11-12,838836,15934,722,0,AL,01,4903185
Alabama,2021-11-13,839436,15981,600,47,AL,01,4903185
Alabama,2021-11-14,839695,15981,259,0,AL,01,4903185
Alabama,2021-11-15,839953,15981,258,0,AL,01,4903185
Alabama,2021-11-16,840495,15999,542,18,AL,01,4903185
Alabama,2021-11-17,840991,16025,496,26,AL,01,4903185
Alabama,2021-11-18,841483,16043,492,18,AL,01,4903185
Alabama,2021-11-19,841956,16063,473,20,AL,01,4903185
Alabama,2021-11-20,842636,16073,680,10,AL,01,4903185
Alabama,2021-11-21,842908,16073,272,0,AL,01,4903185
Alabama,2021-11-22,843161,16073,253,0,AL,01,4903185
Alabama,2021-11-23,843780,16086,619,13,AL,01,4903185
Alabama,2021-11-24,844196,16102,416,16,AL,01,4903185
Alabama,2021-11-25,844594,16115,398,13,AL,01,4903185
Alabama,2021-11-26,844594,16115,0,0,AL,01,4903185
Alabama,2021-11-27,844951,16115,357,0,AL,01,4903185
Alabama,2021-11-28,845108,16115,157,0,AL,01,4903185
Alabama,2021-11-29,845284,16116,176,1,AL,01,4903185
Alabama,2021-11-30,845761,16119,477,3,AL,01,4903185
Alabama,2021-12-01,846297,16143,536,24,AL,01,4903185
Alabama,2021-12-02,847064,16157,767,14,AL,01,4903185
Alabama,2021-12-03,847659,16172,595,15,AL,01,4903185
Alabama,2021-12-04,848137,16185,478,13,AL,01,4903185
Alabama,2021-12-05,848498,16185,361,0,AL,01,4903185
Alabama,2021-12-06,848779,16185,281,0,AL,01,4903185
Alabama,2021-12-07,849409,16199,630,14,AL,01,4903185
Alabama,2021-12-08,850096,16203,687,4,AL,01,4903185
Alabama,2021-12-09,850645,16203,549,0,AL,01,4903185
Alabama,2021-12-10,851237,16243,592,40,AL,01,4903185
Alabama,2021-12-11,851950,16265,713,22,AL,01,4903185
Alabama,2021-12-12,852280,16265,330,0,AL,01,4903185
Alabama,2021-12-13,852574,16265,294,0,AL,01,4903185
Alabama,2021-12-14,854229,16285,1655,20,AL,01,4903185
Alabama,2021-12-15,854876,16304,647,19,AL,01,4903185
Alabama,2021-12-16,855692,16320,816,16,AL,01,4903185
Alabama,2021-12-17,856600,16343,908,23,AL,01,4903185
Alabama,2021-12-18,857292,16353,692,10,AL,01,4903185
Alabama,2021-12-19,857844,16353,552,0,AL,01,4903185
Alabama,2021-12-20,858396,16353,552,0,AL,01,4903185
Alabama,2021-12-21,859650,16368,1254,15,AL,01,4903185
Alabama,2021-12-22,861110,16380,1460,12,AL,01,4903185
Alabama,2021-12-23,863170,16402,2060,22,AL,01,4903185
Alabama,2021-12-24,865636,16418,2466,16,AL,01,4903185
Alabama,2021-12-25,868085,16418,2449,0,AL,01,4903185
Alabama,2021-12-26,868948,16418,863,0,AL,01,4903185
Alabama,2021-12-27,870627,16418,1679,0,AL,01,4903185
Alabama,2021-12-28,874332,16436,3705,18,AL,01,4903185
Alabama,2021-12-29,880307,16454,5975,18,AL,01,4903185
Alabama,2021-12-30,888563,16455,8256,1,AL,01,4903185
Alabama,2021-12-31,896614,16455,8051,0,AL,01,4903185
Alabama,2022-01-01,896614,16455,0,0,AL,01,4903185
Alabama,2022-01-02,909541,16455,12927,0,AL,01,4903185
Alabama,2022-01-03,913603,16455,4062,0,AL,01,4903185
Alabama,2022-01-04,921175,16496,7572,41,AL,01,4903185
Alabama,2022-01-05,932250,16503,11075,7,AL,01,4903185
Alabama,2022-01-06,944876,16543,12626,40,AL,01,4903185
Alabama,2022-01-07,957848,16585,12972,42,AL,01,4903185
Alabama,2022-01-08,966180,16624,8332,39,AL,01,4903185
Alabama,2022-01-09,978632,16624,12452,0,AL,01,4903185
Alabama,2022-01-10,984882,16624,6250,0,AL,01,4903185
Alabama,2022-01-11,993418,16630,8536,6,AL,01,4903185
Alabama,2022-01-12,1004622,16641,11204,11,AL,01,4903185
Alabama,2022-01-13,1004622,16641,0,0,AL,01,4903185
Alabama,2022-01-14,1004622,16641,0,0,AL,01,4903185
Alabama,2022-01-15,1004622,16641,0,0,AL,01,4903185
Alabama,2022-01-16,1056478,16734,51856,93,AL,01,4903185
Alabama,2022-01-17,1064536,16734,8058,0,AL,01,4903185
Alabama,2022-01-18,1071264,16734,6728,0,AL,01,4903185
Alabama,2022-01-19,1088370,16756,17106,22,AL,01,4903185
Alabama,2022-01-20,1104356,16792,15986,36,AL,01,4903185
Alabama,2022-01-21,1120881,16824,16525,32,AL,01,4903185
Alabama,2022-01-22,1137387,16826,16506,2,AL,01,4903185
Alabama,2022-01-23,1147194,16826,9807,0,AL,01,4903185
Alabama,2022-01-24,1153149,16826,5955,0,AL,01,4903185
Alabama,2022-01-25,1153149,16826,0,0,AL,01,4903185
Alabama,2022-01-26,1153149,16826,0,0,AL,01,4903185
Alabama,2022-01-27,1153149,16826,0,0,AL,01,4903185
Alabama,2022-01-28,1153149,16826,0,0,AL,01,4903185
Alabama,2022-01-29,1206308,17086,53159,260,AL,01,4903185
Alabama,2022-01-30,1212798,17086,6490,0,AL,01,4903185
Alabama,2022-01-31,1218257,17086,5459,0,AL,01,4903185
Alabama,2022-02-01,1223896,17146,5639,60,AL,01,4903185
Alabama,2022-02-02,1229300,17215,5404,69,AL,01,4903185
Alabama,2022-02-03,1229300,17215,0,0,AL,01,4903185
Alabama,2022-02-04,1240496,17371,11196,156,AL,01,4903185
Alabama,2022-02-05,1242420,17371,1924,0,AL,01,4903185
Alabama,2022-02-06,1242420,17371,0,0,AL,01,4903185
Alabama,2022-02-07,1245876,17387,3456,16,AL,01,4903185
Alabama,2022-02-08,1250383,17407,4507,20,AL,01,4903185
Alabama,2022-02-09,1254032,17452,3649,45,AL,01,4903185
Alabama,2022-02-10,1256745,17502,2713,50,AL,01,4903185
Alabama,2022-02-11,1259580,17505,2835,3,AL,01,4903185
Alabama,2022-02-12,1262018,17571,2438,66,AL,01,4903185
Alabama,2022-02-13,1263072,17571,1054,0,AL,01,4903185
Alabama,2022-02-14,1263796,17571,724,0,AL,01,4903185
Alabama,2022-02-15,1265932,17656,2136,85,AL,01,4903185
Alabama,2022-02-16,1267907,17749,1975,93,AL,01,4903185
Alabama,2022-02-17,1270015,17787,2108,38,AL,01,4903185
Alabama,2022-02-18,1271455,17877,1440,90,AL,01,4903185
Alabama,2022-02-19,1272608,17933,1153,56,AL,01,4903185
Alabama,2022-02-20,1273092,17933,484,0,AL,01,4903185
Alabama,2022-02-21,1273484,17933,392,0,AL,01,4903185
Alabama,2022-02-22,1274123,17938,639,5,AL,01,4903185
Alabama,2022-02-23,1275355,18007,1232,69,AL,01,4903185
Alabama,2022-02-24,1276580,18102,1225,95,AL,01,4903185
Alabama,2022-02-25,1277837,18186,1257,84,AL,01,4903185
Alabama,2022-02-26,1279006,18225,1169,39,AL,01,4903185
Alabama,2022-02-27,1279364,18225,358,0,AL,01,4903185
Alabama,2022-02-28,1279565,18225,201,0,AL,01,4903185
Alabama,2022-03-01,1280351,18287,786,62,AL,01,4903185
Alabama,2022-03-02,1281610,18335,1259,48,AL,01,4903185
Alabama,2022-03-03,1282372,18407,762,72,AL,01,4903185
Alabama,2022-03-04,1282945,18480,573,73,AL,01,4903185
Alabama,2022-03-05,1282945,18480,0,0,AL,01,4903185
Alabama,2022-03-06,1282945,18480,0,0,AL,01,4903185
Alabama,2022-03-07,1286655,18569,3710,89,AL,01,4903185
Alabama,2022-03-08,1287286,18648,631,79,AL,01,4903185
Alabama,2022-03-09,1287822,18694,536,46,AL,01,4903185
Alabama,2022-03-10,1288454,18766,632,72,AL,01,4903185
Alabama,2022-03-11,1288999,18832,545,66,AL,01,4903185
Alabama,2022-03-12,1288999,18832,0,0,AL,01,4903185
Alabama,2022-03-13,1288999,18832,0,0,AL,01,4903185
Alabama,2022-03-14,1289510,18890,511,58,AL,01,4903185
Alabama,2022-03-15,1289727,18943,217,53,AL,01,4903185
Alabama,2022-03-16,1290165,18944,438,1,AL,01,4903185
Alabama,2022-03-17,1290692,18998,527,54,AL,01,4903185
Alabama,2022-03-18,1291186,19038,494,40,AL,01,4903185
Alabama,2022-03-19,1291186,19038,0,0,AL,01,4903185
Alabama,2022-03-20,1291186,19038,0,0,AL,01,4903185
Alabama,2022-03-21,1291561,19093,375,55,AL,01,4903185
Alabama,2022-03-22,1291761,19139,200,46,AL,01,4903185
Alabama,2022-03-23,1291946,19169,185,30,AL,01,4903185
Alabama,2022-03-24,1292344,19173,398,4,AL,01,4903185
Alabama,2022-03-25,1292508,19210,164,37,AL,01,4903185
Alabama,2022-03-26,1292508,19210,0,0,AL,01,4903185
Alabama,2022-03-27,1292508,19210,0,0,AL,01,4903185
Alabama,2022-03-28,1294532,19234,2024,24,AL,01,4903185
Alabama,2022-03-29,1294816,19280,284,46,AL,01,4903185
Alabama,2022-03-30,1295069,19284,253,4,AL,01,4903185
Alabama,2022-03-31,1295327,19290,258,6,AL,01,4903185
Alabama,2022-04-01,1295468,19313,141,23,AL,01,4903185
Alabama,2022-04-02,1295468,19313,0,0,AL,01,4903185
Alabama,2022-04-03,1295468,19313,0,0,AL,01,4903185
Alabama,2022-04-04,1295901,19336,433,23,AL,01,4903185
Alabama,2022-04-05,1296137,19362,236,26,AL,01,4903185
Alabama,2022-04-06,1296357,19374,220,12,AL,01,4903185
Alabama,2022-04-07,1296558,19374,201,0,AL,01,4903185
Alabama,2022-04-08,1296730,19376,172,2,AL,01,4903185
Alabama,2022-04-09,1296730,19376,0,0,AL,01,4903185
Alabama,2022-04-10,1296730,19376,0,0,AL,01,4903185
Alabama,2022-04-11,1297091,19379,361,3,AL,01,4903185
Alabama,2022-04-12,1297305,19417,214,38,AL,01,4903185
Alabama,2022-04-13,1297461,19441,156,24,AL,01,4903185
Alabama,2022-04-14,1297649,19475,188,34,AL,01,4903185
Alabama,2022-04-15,1297869,19502,220,27,AL,01,4903185
Alabama,2022-04-16,1297869,19502,0,0,AL,01,4903185
Alabama,2022-04-17,1297869,19502,0,0,AL,01,4903185
Alabama,2022-04-18,1297869,19502,0,0,AL,01,4903185
Alabama,2022-04-19,1298473,19513,604,11,AL,01,4903185
Alabama,2022-04-20,1298626,19524,153,11,AL,01,4903185
Alabama,2022-04-21,1298880,19529,254,5,AL,01,4903185
Alabama,2022-04-22,1299137,19541,257,12,AL,01,4903185
Alabama,2022-04-23,1299137,19541,0,0,AL,01,4903185
Alabama,2022-04-24,1299137,19541,0,0,AL,01,4903185
Alabama,2022-04-25,1299816,19545,679,4,AL,01,4903185
Alabama,2022-04-26,1300076,19545,260,0,AL,01,4903185
Alabama,2022-04-27,1300278,19559,202,14,AL,01,4903185
Alabama,2022-04-28,1300511,19561,233,2,AL,01,4903185
Alabama,2022-04-29,1300733,19567,222,6,AL,01,4903185
Alabama,2022-04-30,1300733,19567,0,0,AL,01,4903185
Alabama,2022-05-01,1300733,19567,0,0,AL,01,4903185
Alabama,2022-05-02,1301171,19570,438,3,AL,01,4903185
Alabama,2022-05-03,1301463,19585,292,15,AL,01,4903185
Alabama,2022-05-04,1301805,19590,342,5,AL,01,4903185
Alabama,2022-05-05,1302155,19593,350,3,AL,01,4903185
Alabama,2022-05-06,1302397,19601,242,8,AL,01,4903185
Alabama,2022-05-07,1302397,19601,0,0,AL,01,4903185
Alabama,2022-05-08,1302397,19601,0,0,AL,01,4903185
Alabama,2022-05-09,1302945,19601,548,0,AL,01,4903185
Alabama,2022-05-10,1303441,19606,496,5,AL,01,4903185
Alabama,2022-05-11,1303835,19606,394,0,AL,01,4903185
Alabama,2022-05-12,1304291,19623,456,17,AL,01,4903185
Alabama,2022-05-13,1304710,19628,419,5,AL,01,4903185
Alabama,2022-05-14,1304710,19628,0,0,AL,01,4903185
Alabama,2022-05-15,1304710,19628,0,0,AL,01,4903185
Alabama,2022-05-16,1305665,19631,955,3,AL,01,4903185
Alabama,2022-05-17,1306116,19633,451,2,AL,01,4903185
Alabama,2022-05-18,1306662,19633,546,0,AL,01,4903185
Alabama,2022-05-19,1307291,19641,629,8,AL,01,4903185
Alabama,2022-05-20,1307883,19645,592,4,AL,01,4903185
Alabama,2022-05-21,1307883,19645,0,0,AL,01,4903185
Alabama,2022-05-22,1307883,19645,0,0,AL,01,4903185
Alabama,2022-05-23,1309185,19649,1302,4,AL,01,4903185
Alabama,2022-05-24,1309743,19650,558,1,AL,01,4903185
Alabama,2022-05-25,1310513,19651,770,1,AL,01,4903185
Alabama,2022-05-26,1311381,19651,868,0,AL,01,4903185
Alabama,2022-05-27,1312437,19658,1056,7,AL,01,4903185
Alabama,2022-05-28,1312437,19658,0,0,AL,01,4903185
Alabama,2022-05-29,1312437,19658,0,0,AL,01,4903185
Alabama,2022-05-30,1312437,19658,0,0,AL,01,4903185
Alabama,2022-05-31,1314963,19664,2526,6,AL,01,4903185
Alabama,2022-06-01,1315934,19664,971,0,AL,01,4903185
Alabama,2022-06-02,1317029,19664,1095,0,AL,01,4903185
Alabama,2022-06-03,1317029,19664,0,0,AL,01,4903185
Alabama,2022-06-04,1317029,19664,0,0,AL,01,4903185
Alabama,2022-06-05,1317029,19664,0,0,AL,01,4903185
Alabama,2022-06-06,1320708,19676,3679,12,AL,01,4903185
Alabama,2022-06-07,1321892,19676,1184,0,AL,01,4903185
Alabama,2022-06-08,1322957,19676,1065,0,AL,01,4903185
Alabama,2022-06-09,1324178,19684,1221,8,AL,01,4903185
Alabama,2022-06-10,1325361,19692,1183,8,AL,01,4903185
Alabama,2022-06-11,1325361,19692,0,0,AL,01,4903185
Alabama,2022-06-12,1325361,19692,0,0,AL,01,4903185
Alabama,2022-06-13,1328321,19695,2960,3,AL,01,4903185
Alabama,2022-06-14,1329827,19695,1506,0,AL,01,4903185
Alabama,2022-06-15,1331452,19696,1625,1,AL,01,4903185
Alabama,2022-06-16,1333137,19696,1685,0,AL,01,4903185
Alabama,2022-06-17,1334981,19696,1844,0,AL,01,4903185
Alabama,2022-06-18,1334981,19696,0,0,AL,01,4903185
Alabama,2022-06-19,1334981,19696,0,0,AL,01,4903185
Alabama,2022-06-20,1338177,19697,3196,1,AL,01,4903185
Alabama,2022-06-21,1340110,19697,1933,0,AL,01,4903185
Alabama,2022-06-22,1342150,19722,2040,25,AL,01,4903185
Alabama,2022-06-23,1344233,19723,2083,1,AL,01,4903185
Alabama,2022-06-24,1346268,19729,2035,6,AL,01,4903185
Alabama,2022-06-25,1346268,19729,0,0,AL,01,4903185
Alabama,2022-06-26,1346268,19729,0,0,AL,01,4903185
Alabama,2022-06-27,1350735,19734,4467,5,AL,01,4903185
Alabama,2022-06-28,1352915,19739,2180,5,AL,01,4903185
Alabama,2022-06-29,1355340,19740,2425,1,AL,01,4903185
Alabama,2022-06-30,1357266,19755,1926,15,AL,01,4903185
Alabama,2022-07-01,1359051,19759,1785,4,AL,01,4903185
Alabama,2022-07-02,1359051,19759,0,0,AL,01,4903185
Alabama,2022-07-03,1359051,19759,0,0,AL,01,4903185
Alabama,2022-07-04,1362388,19766,3337,7,AL,01,4903185
Alabama,2022-07-05,1363194,19766,806,0,AL,01,4903185
Alabama,2022-07-06,1367570,19766,4376,0,AL,01,4903185
Alabama,2022-07-07,1370792,19781,3222,15,AL,01,4903185
Alabama,2022-07-08,1373684,19786,2892,5,AL,01,4903185
Alabama,2022-07-09,1373684,19786,0,0,AL,01,4903185
Alabama,2022-07-10,1373684,19786,0,0,AL,01,4903185
Alabama,2022-07-11,1378259,19795,4575,9,AL,01,4903185
Alabama,2022-07-12,1382137,19804,3878,9,AL,01,4903185
Alabama,2022-07-13,1384836,19812,2699,8,AL,01,4903185
Alabama,2022-07-14,1387729,19821,2893,9,AL,01,4903185
Alabama,2022-07-15,1390333,19822,2604,1,AL,01,4903185
Alabama,2022-07-16,1390333,19822,0,0,AL,01,4903185
Alabama,2022-07-17,1390333,19822,0,0,AL,01,4903185
Alabama,2022-07-18,1396285,19828,5952,6,AL,01,4903185
Alabama,2022-07-19,1398986,19836,2701,8,AL,01,4903185
Alabama,2022-07-20,1401893,19852,2907,16,AL,01,4903185
Alabama,2022-07-21,1404810,19859,2917,7,AL,01,4903185
Alabama,2022-07-22,1407699,19872,2889,13,AL,01,4903185
Alabama,2022-07-23,1407699,19872,0,0,AL,01,4903185
Alabama,2022-07-24,1407699,19872,0,0,AL,01,4903185
Alabama,2022-07-25,1413426,19888,5727,16,AL,01,4903185
Alabama,2022-07-26,1416310,19889,2884,1,AL,01,4903185
Alabama,2022-07-27,1419075,19890,2765,1,AL,01,4903185
Alabama,2022-07-28,1421760,19890,2685,0,AL,01,4903185
Alabama,2022-07-29,1424411,19891,2651,1,AL,01,4903185
Alabama,2022-07-30,1424411,19891,0,0,AL,01,4903185
